Name,URL
"San Francisco, Ca Open Data",http://data.sfgov.org/
"Salt Lake City, Ut Open Data",http://data.slcgov.com/
"Weatherford, Tx Open Data",http://data.weatherfordtx.gov/
"Wellington, Fl Open Data",http://data.wellingtonfl.gov/
Open Hampton Roads,http://datahub.io/organization/open-hampton-roads
Dataverse,http://dataverse.pitt.edu/external/datasets.php
Health Resources And Services Administration,http://datawarehouse.hrsa.gov/data/data.aspx
"Portland, Or Trimet",http://developer.trimet.org/
Missouri Department Of Natural Resources,http://dnr.mo.gov
Food & Agriculture Organization,http://faostat.fao.org/
Global Administrative Areas World Administrative Divisions,http://gadm.org/
"Craven County, Nc",http://gis.cravencountync.gov/default.aspx
Honolulu Land Information System,http://gis.hicentral.com/
"Mesa, Az - Maps/gis",http://gis.mesaaz.gov/
"Napa County, Ca - Gis Data",http://gis.napa.ca.gov/giscatalog/catalog_xml.asp
"Charleston, Sc Open Data",http://gis/gazetteer.charleston-sc.gov/dataportal/
"Honolulu, Hi Land Information System",http://gis/gazetteer.hicentral.com/
"Westchester County, Ny Gis Data",http://giswww.westchestergov.com/wcgis/datawarehouse.htm
"Atlanta, Ga Open Data",http://govathon.com
Greater Portland - Regional Data,http://greaterportlandinc.com/regional-data
Sun Database,http://groups.csail.mit.edu/vision/sun/
"Hennepin County, Mn - Gis Open Data",http://hennepin.us/your-government/open-government/gis-open-data
Department Of State - Humanitarian Information Unit,http://hiu.state.gov/
International Monetary Fund - Data & Statistics,http://imf.org/external/data.htm
"Jersey City, Nj Data Portal",http://jerseycitynj.gov/data.aspx
Kansas Gis,http://kansasgis.org
Kansas Department Of Administration,http://kanview.ks.gov/
"Las Vegas, Nv Open Data",http://lasvegas.opendata.junar.com/home/
La Times - Datadesk For Los Angeles County,http://latimes.com/local/datadesk/
Louisiana Gis Portal,http://map.la.gov/
Boston Metropolitan Area Planning Commission - Data Services,http://mapc.org/data-services
"Kern County, Ca - Arcgis",http://maps.co.kern.ca.us/arcgis/rest/services
"New Hanover County, Nc",http://maps.nhcgov.com
"Matanuska-susitna Borough, Ak Gis",http://matsugov.us/it/gis/
Mid-atlantic Ocean Data Portal,http://midatlanticocean.org/data-portal
Nevada Bureau Of Mines And Geology,http://nbmg.unr.edu
West Virginia Health Data Portal,http://ncahd.org/wvhealthdataportal/
National Center For Education Statistics,http://nces.ed.gov/datatools/
New Jersey Geographic Information Network,http://njgin.state.nj.us
Montana Gis,http://nris.mt.gov/gis/
National Snow & Ice Data Center,http://nsidc.org/data
Nyc Department Of Planning - Bytes Of The Big Apple,http://nyc.gov/html/dcp/html/bytes/applbyte.shtml
New York State Museum - New York Geological Survey,http://nysm.nysed.gov/nysgs
Open Addresses,http://openaddresses.io
Arizona Open Data,http://openbooks.az.gov
Opendoor Kentucky,http://opendoor.ky.gov/transparency/pages/default.aspx
Central Statistical Office,http://zamstats.gov.zm
Natural History Museum Data Portal,http://data.nhm.ac.uk/
FLOSSMole,http://flossmole.org/
CNIL Open Data,http://www.cnil.fr/documentation/open-cnil/
Missouri,http://www.mo.gov/data/
North Carolina Transparency,http://www.ncopenbook.gov/
New Hampshire Transparency,http://www.nh.gov/transparentnh/
Opendataphilly,http://www.opendataphilly.org/
Rhode Island,http://www.ri.gov/data
New Mexico Transparency,http://www.sunshineportalnm.com/
Texas,http://www.texas.gov/en/connect/pages/open-data.aspx
Rhode Island Transparency,http://www.transparency.ri.gov
United Nations (undata) Catalog,http://www.undata-api.org/wiki/datasets
New Jersey Transparency,http://yourmoney.nj.gov
Vanuatu National Statistics Office,http://vnso.gov.vu
Instituto Nacional De EstadÃ­stica,http://ine.gov.ve
Hydrometeorological Service,http://nchmf.gov.vn
African Development Bank Group Open Data,http://zimbabwe.opendataforafrica.org/
Statistics In Zimbabwe,http://zimstat.co.zw/
Montana Transparency,http://transparency.mt.gov
Idaho Transparency Data,http://transparent.idaho.gov
Unesco Institute For Statistics,http://uis.unesco.org
Unicef,http://unicef.org/statistics/
United Nations Group Of Experts On Geographical Names,http://unstats.un.org/unsd/geoinfo/ungegn/geonames.html
Vermont Gis,http://vcgi.vermont.gov/
Wisconsin Geological And Natual History Survey,http://wisconsingeologicalsurvey.org
"Bellingham,wa Gis",http://www.cob.org/services/maps/gis/
Consumer Finance,http://www.consumerfinance.gov/complaintdatabase/
United States Federal Government,http://www.data.gov/
Florida Department Of Transportation - Maps & Data,http://www.dot.state.fl.us/agencyresources/mapsanddata.shtm
"Hamilton, Ca Open Data",http://www.hamilton.ca/projectsinitiatives/opendata/
Indiana Transparency,http://www.in.gov/itp
Maine Open Data,http://www.maine.gov/data/
Massachuetts Open Data,http://www.mass.gov/data/
Massachusetts Open Data,http://www.mass.gov/portal/government-taxes/open/open-data.html
Massachuetts Transparency,http://www.mass.gov/transparency
"Chicago, Il Open Data",http://www.metrochicagodata.org/
Michigan,"http://www.michigan.gov/som/0,1607,7-192-29938_54272---,00.html"
Nc Openbook,http://www.ncopenbook.gov/ncopenbook/
Noaa National Oceangraphic Data Center (nodc) Sea Level,http://www.nodc.noaa.gov/general/sealevel.html
New York Senate,http://www.nysenate.gov/open/
Connecticut Open Data,http://www.osc.ct.gov/openct
Security And Exchange Commission,http://www.sec.gov/open/datasets.shtml
Minnesota Open Data,http://www.state.mn.us/opendata/
Texas Transparency,http://www.texastransparency.org/opendata/index.php
Chicago Transit Authority Open Data,http://www.transitchicago.com/data/
"Louisiana, Dept Of Admininistration",http://wwwprd.doa.louisiana.gov/latrac/portal.cfm
Massachusetts,https://wiki.state.ma.us/confluence/display/data/open+data+initiative+home
Vanuatu Meteorological Services,http://meteo.gov.vu
African Development Bank Group Open Data,http://zambia.opendataforafrica.org/
Ministry Of Mines And Mining Development,http://mines.gov.zw
Zimbabwe Meteorological Services Department,http://weather.co.zw
National Highway Traffic Safety Administration: Fatalities Analysis System (fars),http://www-fars.nhtsa.dot.gov/main/
Us Government Open Data,http://www.data.gov
United States Department Of Agriculture: Econonic Research Services,http://www.ers.usda.gov/data-products.aspx
Florida Transparency,http://www.floridahasarighttoknow.com/
Us Dept. Of Energy,http://www.fueleconomy.gov/feg/ws/index.shtml
Healthdata.gov,http://www.healthdata.gov/
Michigan Datastore,http://www.michigan.gov/data/
Minnesota Management & Budget,http://www.mmb.state.mn.us/tap
Us Dol Mine Safety,http://www.msha.gov/opengovernmentdata/ogimsha.asp
Us Department Of Labor,http://www.msha.gov/opengovernmentdata/ogimsha.asp#jump
Natural Earth,http://www.naturalearthdata.com/
Oregon Transparency,http://www.oregon.gov/transparency
Mississippi Transparency,http://www.transparency.mississippi.gov
Wyoming Transparency,http://www.wyoming.gov/transparency.html
Montevideo Public Data Catalogue,http://datos.montevideo.gub.uy
Insituto Nacional De Estadistica,http://ine.gub.uy
Yemen Meteorological Service,http://yms.gov.ye
Zambia Meteorological Department,http://zmd.gov.zm/
Legislation Open Data,http://openstates.org/
Open Topography - University Of California,http://opentopography.org
"Sacramento, Ca Open Data",http://portal.cityofsacramento.org/opendata
"Solano County, Ca Regional Gis",http://regis.solanocounty.com
"Sacremento County, Ca - Gis",http://sacgis.org
Nielson Institute - Sage - Historical Crop Lands,http://sage.wisc.edu/download/crop1700/hist_croplands.html
Vermont Transparency,http://spotlight.vermont.gov/
University Of Maryland - Global Land Cover Facility,http://staff.glcf.umd.edu/sns/branch/htdocs.sns/
Tennessee Geological Survey,http://tn.gov/environment/geology
Conneticut Transparency Website,http://transparency.ct.gov/html/main.asp
West Virginia Transparency,http://transparencywv.org
Union Of Concerned Scientists,http://ucsusa.org/nuclear_weapons_and_global_security/solutions/space-weapons/ucs-satellite-database.html
Undp Country Climate Data Profiles,http://undp.org/content/undp/en/home/librarypage/environment-energy/climate_change/adaptation/undp_climate_changecountryprofiles.html
Vi Bureau Of Economic Research,http://usviber.org
World Health Organization,http://who.int/research/en/
Cdc Wonder,http://wonder.cdc.gov
Alaska Aoos,http://www.aoos.org/aoos-data-resources/
"Alburquerque, Nm Open Data",http://www.cabq.gov/abq-data/
Us Census Bureau,http://www.census.gov/
"Tulsa, Ok Open Data",http://www.cityoftulsa.org/our-city/open-tulsa/open-tulsa-dataset-list.aspx
"King County, Washington",http://www.datakc.org/
Geospatial One-stop,http://www.geodata.gov
University Of Michigan: National Archive Of Criminal Justice Data,http://www.icpsr.umich.edu/icpsrweb/nacjd/nibrs/
Mississippi Maris Gis,http://www.maris.state.ms.us/
New York Senate,http://www.nysenate.gov/opendata
Organisation For Economic Co-operation And Development,http://www.oecd.org/statistics/
Georgia Open Data,http://www.open.georgia.gov/
"Washington, Dc Open Data",http://www.opendatadc.org/
Pennsylania Spatial Access,http://www.pasda.psu.edu/
Recovery.gov,http://www.recovery.gov/
Rhode Island Open Data,http://www.ri.gov/data/
Security And Exchange Commission,http://www.sec.gov/edgar/searchedgar/companysearch.html
Social Security Administration Open Data,http://www.ssa.gov/open/data/
Texas Open Data,http://www.texas.gov/en/connect/pages/open-data.aspx
Tennessee,http://www.tn.gov/opengov/
Us Department Of Agriculture Open Data,http://www.usda.gov/wps/portal/usda/usdahome?navid=data
Us Geological Survey,http://www.usgs.gov/
Utah Open Data,http://www.utah.gov/data/
Agic Geodata Portal (azgeo),https://arcgis2.geo.az.gov/portal/
Dept. Of Ecology - Washington State Coastal Atlas,https://fortress.wa.gov/ecy/coastalatlas/
Ministry Of Minerals & Geology,http://dinamige.gub.uy
Ministry Of Education And Culture,http://mec.gub.uy
Uzhydromet,http://meteo.uz
General Statistics Office,http://gso.gov.vn
Central Statistical Organisation,http://cso-yemen.org
Open Data Portal Richmond,https://data.richmondgov.com/
Bath Hacked,http://www.bathhacked.org/
Belfast Open Data,http://data.nicva.org/
